"Source File";"240424E\Trend1.trd";"Date";"04/24/24";"Output";"D:\RespirationData\240424E.txt";"Start";"19:15:19";"Stop";"20:31:43"
"Saba_20241023"
"Time";"Resp Rate";"Temp 1"
"Seconds";"Resp/m";"°C"
987;101;30.8
988;101;30.8
989;100;30.8
990;99;30.8
991;99;30.8
992;98;30.8
993;98;30.8
994;98;30.9
995;98;30.9
996;97;30.9
997;96;30.8
998;97;30.9
999;96;30.9
1000;96;30.8
1001;95;30.9
1002;95;30.9
1003;95;30.9
1004;95;30.9
1005;95;30.9
1006;95;30.9
1007;95;30.9
1008;94;30.9
1009;94;30.9
1010;94;30.9
1011;94;30.9
1012;94;30.9
1013;93;30.9
1014;93;30.9
1015;93;30.9
1016;93;30.9
1017;94;30.9
1018;93;30.9
1019;94;30.9
1020;93;30.9
1021;93;30.9
1022;94;30.9
1023;93;30.9
1024;93;30.9
1025;93;30.9
1026;93;31.0
1027;93;30.9
1028;93;31.0
1029;93;30.9
1030;92;30.9
1031;92;30.9
1032;92;31.0
1033;92;31.0
1034;92;31.0
1035;91;30.9
1036;91;30.9
1037;92;31.0
1038;92;31.0
1039;91;31.0
1040;90;31.0
1041;90;31.0
1042;91;31.0
1043;91;31.0
1044;90;31.0
1045;90;31.0
1046;90;31.0
1047;90;31.0
1048;90;31.0
1049;90;31.0
1050;89;31.0
1051;89;31.0
1052;89;31.0
1053;89;31.0
1054;88;31.0
1055;88;31.0
1056;87;31.0
1057;88;31.0
1058;88;31.0
1059;88;31.0
1060;88;31.0
1061;90;31.0
1062;90;31.0
1063;91;31.0
1064;92;31.0
1065;92;31.0
1066;92;31.0
1067;92;31.0
1068;92;31.0
1069;91;31.0
1070;91;31.0
1071;90;31.0
1072;89;31.0
1073;88;31.0
1074;88;31.0
1075;87;31.0
1076;87;31.0
1077;86;31.0
1078;85;31.0
1079;85;31.0
1080;85;31.0
1081;84;31.0
1082;84;31.1
1083;83;31.0
1084;83;31.1
1085;83;31.0
1086;83;31.1
1087;83;31.1
1088;83;31.1
1089;83;31.1
1090;83;31.1
1091;84;31.1
1092;84;31.1
1093;83;31.1
1094;83;31.1
1095;83;31.1
1096;82;31.1
1097;82;31.1
1098;82;31.1
