"Source File";"240425C\Trend1.trd";"Date";"04/25/24";"Output";"D:\RespirationData\240425C_new.txt";"Start";"16:05:50";"Stop";"17:24:37"
"Saba_20241023"
"Time";"Resp Rate";"Temp 1"
"Seconds";"Resp/m";"°C"
1130;103;30.1
1131;103;30.1
1132;103;30.1
1133;103;30.1
1134;102;30.1
1135;102;30.1
1136;103;30.1
1137;102;30.1
1138;102;30.1
1139;101;30.1
1140;100;30.1
1141;99;30.1
1142;99;30.1
1143;99;30.1
1144;98;30.1
1145;90;30.1
1146;90;30.1
1147;90;30.1
1148;89;30.1
1149;89;30.1
1150;88;30.1
1151;87;30.1
1152;89;30.1
1153;95;30.1
1154;94;30.1
1155;94;30.1
1156;93;30.1
1157;93;30.1
1158;93;30.1
1159;92;30.1
1160;92;30.1
1161;91;30.1
1162;92;30.1
1163;91;30.1
1164;91;30.1
1165;91;30.1
1166;91;30.1
1167;91;30.1
1168;90;30.1
1169;91;30.1
1170;90;30.1
1171;90;30.1
1172;90;30.1
1173;89;30.1
1174;89;30.1
1175;89;30.1
1176;89;30.1
1177;88;30.1
1178;88;30.1
1179;88;30.1
1180;89;30.1
1181;89;30.1
1182;88;30.1
1183;88;30.1
1184;88;30.1
1185;88;30.1
1186;87;30.1
1187;87;30.1
1188;86;30.1
1189;86;30.2
1190;87;30.1
1191;86;30.1
1192;86;30.1
1193;87;30.1
1194;87;30.1
1195;87;30.2
1196;87;30.1
1197;87;30.2
1198;86;30.2
1199;86;30.2
1200;86;30.2
1201;86;30.2
1202;85;30.2
1203;84;30.2
1204;84;30.2
1205;84;30.2
1206;84;30.2
1207;83;30.2
1208;83;30.2
1209;82;30.2
1210;82;30.2
1211;83;30.2
1212;83;30.2
1213;83;30.2
1214;83;30.2
1215;83;30.2
1216;84;30.2
1217;85;30.2
1218;85;30.2
1219;84;30.2
1220;84;30.2
1221;82;30.2
1222;82;30.2
1223;82;30.2
1224;81;30.2
1225;81;30.2
1226;81;30.2
1227;81;30.2
1228;82;30.2
1229;82;30.2
1230;82;30.2
1231;82;30.2
1232;82;30.2
1233;83;30.2
1234;82;30.2
1235;82;30.2
1236;82;30.2
1237;82;30.2
1238;81;30.2
1239;81;30.2
1240;81;30.2
1241;81;30.2
1242;81;30.2
1243;80;30.2
1244;80;30.2
1245;80;30.3
1246;80;30.2
1247;79;30.3
1248;79;30.3
1249;79;30.3
1250;79;30.3
1251;78;30.3
1252;79;30.3
1253;79;30.3
1254;79;30.3
1255;79;30.3
1256;79;30.3
1257;79;30.3
1258;79;30.3
1259;79;30.3
1260;79;30.3
1261;79;30.3
1262;79;30.3
1263;79;30.3
1264;80;30.3
1265;80;30.3
1266;80;30.3
1267;81;30.3
1268;80;30.3
1269;81;30.3
1270;81;30.3
1271;80;30.3
1272;81;30.3
1273;80;30.3
1274;80;30.3
1275;80;30.4
1276;80;30.3
1277;80;30.3
1278;80;30.3
1279;81;30.4
1280;81;30.3
1281;81;30.3
1282;81;30.4
1283;81;30.3
1284;81;30.4
1285;80;30.4
1286;80;30.4
1287;80;30.4
1288;79;30.4
1289;78;30.4
1290;78;30.3
1291;79;30.4
1292;79;30.4
1293;79;30.4
1294;80;30.4
1295;80;30.4
1296;81;30.4
1297;81;30.4
1298;81;30.4
1299;81;30.4
1300;80;30.4
1301;81;30.4
1302;80;30.4
1303;79;30.4
1304;79;30.4
1305;79;30.4
1306;79;30.4
1307;79;30.4
1308;79;30.4
1309;79;30.4
1310;79;30.4
1311;79;30.4
1312;79;30.4
1313;79;30.4
1314;79;30.4
1315;79;30.4
1316;80;30.4
1317;80;30.4
1318;79;30.4
1319;79;30.4
1320;79;30.4
1321;79;30.4
1322;79;30.4
1323;79;30.4
1324;79;30.4
1325;78;30.4
1326;78;30.4
1327;79;30.4
1328;78;30.4
1329;78;30.4
1330;79;30.4
1331;78;30.4
1332;79;30.4
1333;79;30.4
1334;79;30.4
1335;79;30.4
1336;79;30.4
1337;79;30.4
1338;79;30.4
1339;79;30.4
1340;78;30.4
1341;77;30.4
1342;77;30.4
1343;77;30.4
1344;77;30.4
1345;77;30.4
1346;76;30.4
1347;76;30.4
1348;76;30.4
1349;76;30.4
1350;77;30.4
1351;77;30.4
1352;76;30.4
1353;76;30.4
1354;78;30.4
1355;78;30.4
1356;79;30.4
1357;81;30.4
1358;81;30.4
1359;84;30.4
1360;86;30.4
1361;87;30.4
1362;88;30.4
1363;89;30.4
1364;89;30.4
1365;90;30.4
1366;91;30.4
1367;91;30.4
1368;92;30.4
1369;92;30.4
1370;92;30.4
1371;93;30.4
1372;93;30.4
1373;93;30.4
1374;93;30.4
1375;94;30.4
1376;94;30.4
1377;95;30.4
1378;95;30.4
1379;95;30.5
1380;96;30.4
1381;96;30.4
1382;96;30.4
1383;96;30.4
1384;96;30.5
1385;96;30.5
1386;96;30.5
1387;96;30.5
1388;96;30.5
1389;96;30.5
1390;96;30.5
1391;96;30.5
1392;96;30.5
1393;96;30.5
1394;96;30.5
1395;97;30.5
1396;97;30.5
1397;97;30.5
1398;97;30.5
1399;97;30.5
1400;97;30.5
1401;97;30.5
1402;97;30.5
1403;96;30.5
1404;96;30.5
1405;95;30.5
1406;95;30.5
1407;94;30.5
1408;94;30.6
1409;93;30.5
1410;94;30.6
1411;95;30.6
1412;95;30.6
1413;95;30.6
1414;95;30.6
1415;96;30.6
1416;96;30.6
1417;97;30.6
1418;96;30.6
1419;95;30.6
1420;95;30.6
1421;95;30.6
1422;96;30.6
1423;96;30.6
1424;95;30.6
1425;95;30.6
1426;96;30.6
1427;96;30.6
1428;96;30.6
1429;96;30.6
1430;95;30.6
1431;95;30.6
1432;95;30.6
1433;95;30.6
1434;94;30.6
1435;94;30.6
1436;94;30.6
1437;94;30.6
1438;94;30.6
1439;93;30.6
1440;93;30.6
1441;93;30.6
1442;93;30.6
1443;93;30.6
1444;92;30.6
1445;92;30.6
1446;93;30.6
1447;93;30.6
1448;93;30.6
1449;93;30.6
1450;93;30.6
1451;93;30.6
1452;93;30.6
1453;93;30.6
1454;92;30.6
1455;92;30.6
1456;92;30.6
1457;92;30.6
1458;91;30.6
1459;90;30.6
1460;90;30.6
1461;90;30.6
1462;90;30.6
1463;90;30.6
1464;90;30.6
1465;90;30.6
1466;90;30.6
1467;90;30.6
1468;89;30.6
1469;89;30.6
1470;89;30.6
1471;89;30.6
1472;90;30.6
1473;89;30.6
1474;89;30.6
1475;89;30.6
1476;89;30.6
1477;89;30.6
1478;88;30.6
1479;87;30.6
1480;87;30.6
1481;86;30.6
1482;86;30.6
1483;86;30.6
1484;86;30.6
1485;85;30.6
1486;86;30.6
1487;85;30.6
1488;85;30.6
1489;85;30.6
1490;85;30.6
1491;85;30.6
1492;84;30.6
1493;84;30.6
1494;83;30.6
1495;83;30.6
1496;83;30.6
1497;83;30.6
1498;82;30.6
1499;82;30.6
1500;82;30.6
1501;82;30.6
1502;82;30.6
1503;81;30.6
1504;81;30.6
1505;80;30.6
1506;81;30.6
1507;80;30.6
1508;79;30.6
1509;79;30.6
1510;79;30.6
1511;79;30.6
1512;79;30.6
1513;79;30.6
1514;78;30.6
1515;78;30.6
1516;78;30.6
1517;79;30.6
1518;78;30.6
1519;78;30.6
1520;78;30.6
1521;77;30.6
1522;77;30.6
1523;77;30.6
1524;77;30.6
1525;77;30.6
1526;76;30.6
1527;77;30.6
1528;77;30.7
1529;77;30.6
1530;77;30.6
1531;77;30.6
1532;77;30.7
1533;77;30.6
1534;76;30.7
1535;75;30.7
1536;75;30.7
1537;74;30.7
1538;74;30.6
1539;74;30.6
1540;73;30.7
1541;73;30.7
1542;73;30.7
1543;74;30.7
1544;73;30.7
1545;74;30.7
1546;73;30.7
1547;73;30.7
1548;72;30.7
1549;71;30.7
1550;71;30.7
1551;71;30.7
1552;71;30.7
1553;70;30.7
1554;70;30.7
1555;69;30.7
1556;69;30.7
1557;70;30.7
1558;69;30.7
1559;68;30.7
1560;68;30.7
1561;68;30.7
1562;68;30.7
1563;68;30.7
1564;68;30.7
1565;68;30.7
1566;68;30.7
1567;68;30.7
1568;68;30.7
1569;68;30.7
1570;68;30.7
1571;68;30.7
1572;68;30.7
1573;68;30.7
1574;68;30.7
1575;68;30.7
1576;68;30.7
1577;69;30.7
1578;69;30.7
1579;69;30.7
1580;69;30.7
1581;69;30.7
1582;69;30.7
1583;70;30.7
1584;69;30.7
1585;69;30.7
1586;69;30.7
1587;69;30.7
1588;68;30.7
1589;68;30.8
1590;68;30.8
1591;67;30.7
1592;67;30.8
1593;67;30.7
1594;67;30.7
1595;67;30.8
1596;67;30.7
1597;68;30.8
1598;67;30.8
1599;68;30.8
1600;67;30.7
1601;68;30.8
1602;68;30.8
1603;68;30.8
1604;67;30.8
1605;67;30.8
1606;67;30.8
1607;67;30.8
1608;67;30.8
1609;67;30.8
1610;67;30.8
1611;67;30.8
